ticker,title,date,content,url
ABBV,AbbVie's $10.9 Billion Apogee Deal Will Extend Its Immunology Dominance: Is It Time to Load Up on This Dividend King? - The Globe and Mail,2026-06-22 22:57:06,"The deal gives the company a strong asset in zumilokibart, Apogee's very promising investigational drug. Apogee stockholders are to be paid $135.11 per share in the all-cash transaction. AbbVie (NYSE:ABBV)was one of the livelier stocks in Monday’s trading session. It was also one of the better-performing equities, gaining more than 6% that day. Much of this was due to a splashy new acquisition that will strengthen its already considerable presence in a lucrative segment of the pharmaceutical market. Before market open, AbbVie and Apogee Therapeutics(NASDAQ:APGE) announced they had signed a definitive agreement for AbbVie to acquire its peer. Where to invest $1,000 right now? Our analyst team just revealed what they believe are the 10 best stocks to buy right now, when you join Stock Advisor. See the stocks » The deal, valued at roughly $10.9 billion, obligates AbbVie to pay Apogee stockholders $135.11 per share in cash. The two companies did not hesitate to mention that their boards of directors have both unanimously approved the transaction. It is still subject to the approval of Apogee shareholders. That, however, appears inevitable, as the agreed purchase price is nearly 47% above the stock’s closing price on the previous trading day. The transaction will also have to be cleared by the relevant regulatory authorities. AbbVie and Apogee said they expect it to close in the third quarter of this year. Apogee is a clinical-stage biotech with several promising investigational programs — hence the premium that AbbVie was willing to pay to acquire it. The company has developed two monotherapies and combined them with secondary mechanisms to create a pair of combination drugs. All target the proteins that power chronic immune and inflammatory disorders. Its leading drug program (and the most advanced in the pipeline) is zumilokibart, a monoclonal antibody currently in Phase 2 testing for moderate-to-severe atopic dermatitis (a.k.a. eczema), and in Phase 1b for asthma. It has done extremely well in its trials for eczema. What’s arguably most promising about zumilokibart is that its effects are relatively long-lasting; patients would only need to take it once every three to six months, compared to once every two weeks for treatments currently on the market. So if it’s ultimately approved, it should be very competitive. Another plus for the drug is its potential versatility, as it’s also being developed for asthma and eosinophilic esophagitis (allergic inflammation of the esophagus). The company’s APG279, meanwhile, is a similarly versatile drug currently being developed for the treatment of eczema. If successfully brought to market, it would compete with the highly successful Dupixent marketed by Sanofi and Regeneron Pharmaceuticals. Finally, there’s the monotherapy APG333, which is combined with zumilokibart in another investigational drug, APG273. Both currently target asthma and COPD. In the joint press release, AbbVie and Apogee said their deal is expected to be accretive to the former’s earnings per share (EPS) not in accordance with generally accepted accounting principles (GAAP) starting in 2032. Given that Apogee hasn’t yet entered Phase 3 trials for zumilokibart, that’s a fairly quick turnaround for a clinical-stage asset. I feel this acquisition is one of the better and more promising ones for AbbVie, given the obvious strength and potential of Apogee’s pipeline. AbbVie continues to grow in clever ways, both through its proprietary development efforts and through biotech acquisitions. That said, Apogee isn’t coming cheap; The Wall Street Journal cited a Citigroup analysis stating that in purchasing it, AbbVie will take a $0.14-per-share hit to its non-GAAP (adjusted) EPS this year, and $0.46 per share in 2027. Still, the consensus analyst estimates for the two years stand at $14.24 and $16.25, respectively, so I don’t think the stock will suffer. I also believe AbbVie’s dividend, currently yielding more than 3%, won’t come under pressure. All in all, then, I think the Apogee deal boosts the buy case for AbbVie’s already-attractive stock The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now… and AbbVie wasn’t one of them. The 10 stocks that made the cut could produce monster returns in the coming years. Consider when Netflix made this list on December 17, 2004... if you invested $1,000 at the time of our recommendation, you’d have $417,305!* Or when Nvidia made this list on April 15, 2005... if you invested $1,000 at the time of our recommendation, you’d have $1,293,148!* Now, it’s worth noting Stock Advisor’s total average return is 936% — a market-crushing outperformance compared to 209% for the S&P 500. Don't miss the latest top 10 list, available with Stock Advisor, and join an investing community built by individual investors for individual investors. Citigroup is an advertising partner of Motley Fool Money. Eric Volkman has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends AbbVie and Regeneron Pharmaceuticals. The Motley Fool has a disclosure policy. All market data (will open in new tab) is provided by Barchart Solutions. Copyright © 2026. Information is provided 'as is' and solely for informational purposes, not for trading purposes or advice. For exchange delays and terms of use, please read disclaimer (will open in new tab). © Copyright 2026 The Globe and Mail Inc. All rights reserved.",https://www.theglobeandmail.com/investing/markets/stocks/ABBV-N/pressreleases/2592375/abbvie-s-10-9-billion-apogee-deal-will-extend-its-immunology-dominance-is-it-time-to-load-up-on-this-dividend-king/
ABBV,"ABBV: $10.9B acquisition adds innovative immunology assets, targeting blockbuster growth by 2032 - TradingView",2026-06-22 22:49:10,"The acquisition brings a portfolio of differentiated, long-acting antibody assets to strengthen the immunology and respiratory pipelines, with the lead asset targeting atopic dermatitis and potential mega blockbuster sales. The $10.9B all-cash deal is expected to be accretive by 2032, leveraging clinical and commercial synergies for long-term growth. Based on AbbVie Inc. [ABBV] M&A announcement Audio Transcript — Jun. 22 2026 Select market data provided by ICE Data Services. Select reference data provided by FactSet. Copyright © 2026 FactSet Research Systems Inc.Copyright © 2026, American Bankers Association. CUSIP Database provided by FactSet Research Systems Inc. All rights reserved. SEC fillings and other documents provided by Quartr.© 2026 TradingView, Inc.",https://www.tradingview.com/news/urn:summary_document_transcript:quartr.com:3636779:0-abbv-10-9b-acquisition-adds-innovative-immunology-assets-targeting-blockbuster-growth-by-2032/
ABBV,"Market Analysis for June 22nd, 2026 - The Globe and Mail",2026-06-22 22:12:55,"Canada’s TSX moved higher as gains in the energy and financial sectors helped offset broader market uncertainty. Energy stocks benefited from crude oil prices rising almost 4 percent, as investors monitored concerns in the Middle East, while financial stocks found support from expectations that interest rates are likely to remain steady in the near term. Economic data showed that Canadian inflation accelerated in May to its highest level in more than two years, reflecting the impact of the conflict involving Iran on global commodity markets. Rising energy costs began filtering through the economy, contributing to broader price pressures beyond gasoline. Despite the hotter-than-expected inflation reading, many economists suggested there is little reason for alarm, as oil prices have recently retreated from their highs, easing concerns that inflationary pressures will become entrenched. As a result, investors generally expect the Bank of Canada to remain on the sidelines and maintain its current policy stance while monitoring incoming economic data. US stocks were mostly lower, with the technology-heavy Nasdaq underperforming as investors weighed uncertainty surrounding peace negotiations involving Iran. Concerns that diplomatic efforts could stall led traders to reduce exposure to some of the market’s higher-growth names. SpaceX-related companies and aerospace-linked stocks were among the weaker performers, while semiconductor stocks continued to show resilience amid ongoing enthusiasm for artificial intelligence infrastructure spending. Strong demand expectations for advanced chips and data-center equipment helped support the broader technology sector despite the cautious market tone. European markets were mixed as investors balanced improving consumer sentiment against lingering inflation concerns. Eurozone consumer confidence improved to -17.7 in June, suggesting households are becoming somewhat more optimistic about the economic outlook. However, investors remained cautious as higher energy costs and wage pressures continue to pose inflation risks across the region, potentially complicating the European Central Bank’s path toward additional monetary easing. In the United Kingdom, the FTSE 100 moved higher, supported primarily by gains in banking stocks. Financial institutions benefited from expectations that interest rates may remain elevated for longer, supporting lending margins and profitability. Nevertheless, political uncertainty weighed on sentiment after speculation surrounding Prime Minister Keir Starmer’s leadership generated fresh questions about the government’s policy direction. The British pound weakened against major currencies as investors assessed the potential implications of the political developments alongside the broader economic outlook. AbbVie Inc (ABBV) & Apogee Therapeutics Inc (APGE): AbbVie is nearing a ~$10.9B cash acquisition of Apogee Therapeutics, expanding its inflammatory disease pipeline after recent oncology momentum. Amazon.com Inc (AMZN): Amazon’s India operations achieved “water positive” status, returning more water than consumed across operations, including data centres and logistics infrastructure. AT&T Inc (T): AT&T is facing regulatory opposition in California over plans to discontinue copper-wire phone services for new customers, citing carrier-of-last-resort obligations. Baker Hughes Co (BKR) & Chart Industries Inc (GTLS): Baker Hughes proposed remedies to EU regulators to secure approval for its $13.6B acquisition of Chart Industries. Citigroup Inc (C): Citi is expanding its Asia-Pacific leveraged finance franchise through senior hires across Australia, New Zealand, and Southeast Asia. easyJet plc (EJTTF) (EZJ.L): easyJet rejected Castlelake’s £4.74B takeover proposal, calling it opportunistic ahead of a June 26 bid deadline. Ford Motor Co (F): Ford filed a lawsuit alleging fraudulent attorney billing practices under California’s Lemon Law framework, claiming excessive legal fee inflation. Intel Corp (INTC): Intel appointed a new EVP to lead advanced packaging and systems integration as it focuses on strengthening its foundry competitiveness. KKR & Co Inc (KKR): KKR is reducing its stake in OHB via a share sale, monetizing part of its investment amid rising interest in satellite and space equities. Kroger Co (KR): Kroger saw a JPMorgan price target cut to $63 from $70 due to weaker Q2 EPS commentary and near-term cost pressures. MDA Space Ltd (MDA:CA): MDA received a CIBC target upgrade to C$64 after announcing its acquisition of Blue Canyon, expanding U.S. manufacturing capacity. Merck & Co Inc (MRK): Merck had its price target raised to $125 by Berenberg, citing stronger expected oncology pipeline development in lung cancer. Meta Platforms Inc (META): Meta is lobbying for legal immunity from certain child-safety-related lawsuits tied to social media platform usage. Moderna Inc (MRNA): Moderna’s mRNA flu vaccine gained advisory support from FDA experts, improving approval prospects for a first-of-its-kind seasonal flu shot. MP Materials Corp (MP): MP Materials was added to China’s export control list alongside other U.S. firms, escalating rare earth supply chain tensions. Paramount Skydance Corp (PSKY): Paramount reported strong viewership for its UFC “Freedom 250” event, marking one of Paramount+’s highest-performing live streams. Ralph Lauren Corp (RL): Ralph Lauren highlighted resilient luxury demand and brand strength during Milan Men’s Fashion Week despite sector-wide softness. Toronto-Dominion Bank (TD:CA): TD implemented employee monitoring software for productivity tracking, raising privacy and workplace consent concerns. Uber Technologies Inc (UBER): Uber is expected to become an anchor investor in Lime’s IPO, reinforcing its exposure to the micromobility ecosystem. USA Rare Earth Inc (USAR): USA Rare Earth was added to China’s export control list amid escalating geopolitical restrictions on critical minerals. Tesla Inc (TSLA): Tesla received a price target increase to $375 at Jefferies, driven by long-term strategic synergy expectations including potential structural consolidation narratives. The post Market Analysis for June 22nd, 2026 appeared first on Stock Target Advisor. All market data (will open in new tab) is provided by Barchart Solutions. Copyright © 2026. Information is provided 'as is' and solely for informational purposes, not for trading purposes or advice. For exchange delays and terms of use, please read disclaimer (will open in new tab). © Copyright 2026 The Globe and Mail Inc. All rights reserved.",https://www.theglobeandmail.com/investing/markets/stocks/ABBV/pressreleases/2591847/market-analysis-for-june-22nd-2026/
ABBV,AbbVie Inc (ABBV) Shares Surge 6.2% -- What GF Score of 82 Tells Investors - GuruFocus,2026-06-22 21:21:54,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: a10018809e96c667
•

        Your IP:
        Click to reveal
135.232.232.32
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8925772/abbvie-inc-abbv-shares-surge-62-what-gf-score-of-82-tells-investors
ABBV,"TD Cowen Maintains AbbVie(ABBV.US) With Buy Rating, Maintains Target Price $280 - 富途牛牛",2026-06-22 20:50:22,"TD Cowen analyst Steve Scala maintains $AbbVie (ABBV.US)$ with a buy rating, and maintains the target price at $280. According to TipRanks data, the analyst has a success rate of 62.8% and a total average return of 10.1% over the past year. TipRanks, an independent third party, provides analysis data from financial analysts and calculates the Average Returns and Success Rates of the analysts' recommendations. The information presented is not an investment recommendation and is intended for informational purposes only. Success rate is the number of the analyst's successful ratings, divided by his/her total number of ratings over the past year. A successful rating is one based on if TipRanks' virtual portfolio earned a positive return from the stock. Total average return is the average rate of return that the TipRanks' virtual portfolio has earned over the past year. These portfolios are established based on the analyst's preliminary rating and are adjusted according to the changes in the rating. TipRanks provides a ranking of each analyst up to 5 stars, which is representative of all recommendations from the analyst. An analyst's past performance is evaluated on a scale of 1 to 5 stars, with more stars indicating better performance. The star level is determined by his/her total success rate and average return. Use the share button in your browser  to share the page with your friends",https://news.futunn.com/en/post/74910226/td-cowen-maintains-abbvie-abbvus-with-buy-rating-maintains-target?level=1&data_ticket=1782180090225080
ABBV,AbbVie Goes On The Offensive With $10.9 Billion Takeover - Investor's Business Daily,2026-06-22 20:03:00,"Access to this page has been denied because we believe you are using automation tools to browse the
                website. This may happen as a result of the following: Please make sure that Javascript and cookies are enabled on your browser and that you are not blocking
                them from loading. Reference ID: #18c83526-6eac-11f1-9ceb-76841b20cd8a Powered by
                PerimeterX
                , Inc.",https://www.investors.com/news/technology/abbvie-apogee-therapeutics-acquisition-apogee-stock/
ABBV,AbbVie (ABBV) Acquires Apogee Therapeutics for $10.9 Billion - GuruFocus,2026-06-22 19:52:03,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. Cloudflare Ray ID: a10018f4aaf8c667
•

        Your IP:
        Click to reveal
135.232.232.32
•

Performance & security by Cloudflare",https://www.gurufocus.com/news/8925563/abbvie-abbv-acquires-apogee-therapeutics-for-109-billion
ABBV,AbbVie's $10.9 Billion Apogee Deal Joins a $200 Billion Pharma Spree - TradingView,2026-06-22 18:59:21,"AbbVie ABBV rose 4.92% intraday after the drugmaker agreed to acquire Apogee Therapeutics APGE for $10.9 billion in cash, offering $135.11 per share, a 49% premium to Apogee's Thursday close. Apogee shares jumped 47%. The deal is AbbVie's largest in more than half a decade and centers on zumilokibart, Apogee's lead drug for atopic dermatitis, an itchy skin condition affecting more than 200 million people globally. Apogee plans to start a phase-three trial for zumilokibart in atopic dermatitis later this year. Zumilokibart is positioned as a longer-acting alternative to Dupixent, the drug co-developed by Sanofi SNY and Regeneron REGN that generated $17.8 billion in revenue last year. Like Dupixent, it has potential applications across a range of inflammatory diseases including asthma. Last month, Apogee struck a $1.3 billion financing and royalty deal with Blackstone BX to fund zumilokibart's development. The deal lands amid a broader wave of pharmaceutical M&A. More than $200 billion in healthcare acquisitions have been agreed this year, according to LSEG. Select market data provided by ICE Data Services. Select reference data provided by FactSet. Copyright © 2026 FactSet Research Systems Inc.Copyright © 2026, American Bankers Association. CUSIP Database provided by FactSet Research Systems Inc. All rights reserved. SEC fillings and other documents provided by Quartr.© 2026 TradingView, Inc.",https://www.tradingview.com/news/gurufocus:8125ab28c094b:0-abbvie-s-10-9-billion-apogee-deal-joins-a-200-billion-pharma-spree/
ABBV,AbbVie (ABBV) Jumps 6.2% to $229.97 - AlphaStreet,2026-06-22 18:55:17,"AbbVie Inc. shares jumped 6.2% Monday to $229.97  as the pharmaceutical giant appeared to benefit from index inclusion signals and regulatory developments, t... AbbVie Inc. shares jumped 6.2% Monday to $229.97  as the pharmaceutical giant appeared to benefit from index inclusion signals and regulatory developments, t... AlphaStreet Newsdesk powered by AlphaStreet Intelligence AbbVie Inc. shares jumped 6.2% Monday to $229.97 as the pharmaceutical giant appeared to benefit from index inclusion signals and regulatory developments, though the primary catalyst remained unclear from midday market commentary focused on unrelated Treasury and SpaceX news. Trading activity reflected strong investor interest. The stock changed hands on volume of 3.0M shares, pushing the company’s market capitalization to $408.6B. The move on June 22, 2026 marked a significant single-day gain for the drug manufacturer, though the catalyst summary pointed to broader market stories rather than company-specific developments. Additional signals noted in trading data included potential index inclusion and FDA regulatory activity, though specifics were not detailed in available reports. The pharmaceutical sector has seen heightened activity around regulatory approvals. AbbVie, classified in the Drug Manufacturers – General industry, operates in a space where FDA decisions and product pipeline developments typically drive significant price movements. The mention of FDA regulatory signals suggests potential approval news or clinical trial developments may have circulated among traders, even if not fully reflected in mainstream midday headlines. Index inclusion can be a powerful technical catalyst. When stocks are added to major indices, passive funds tracking those benchmarks must purchase shares, creating predictable demand. If AbbVie is being considered for or confirmed for inclusion in a major index, that alone could explain substantial upward pressure independent of fundamental news. The magnitude of today’s move stands out. A 6.2% single-day gain for a company with a market cap exceeding $408.6B represents significant capital flows into the stock, suggesting institutional participation rather than retail-driven momentum. This content is for informational purposes only and should not be considered investment advice. AlphaStreet Intelligence analyzes financial data using AI to deliver fast and accurate market information. Human editors verify content. Get the latest market analysis delivered to your inbox. Your trusted source for earnings transcripts, market analysis, and financial news. AI-powered insights, human-curated quality. The information provided on this website is for informational purposes only and should not be construed as investment advice. Past performance does not guarantee future results. Always consult with a qualified financial advisor before making investment decisions.",https://news.alphastreet.com/abbvie-abbv-jumps-6-2-to-229-97/
ABBV,Analysts Offer Insights on Healthcare Companies: AbbVie (ABBV) and Moderna (MRNA) - The Globe and Mail,2026-06-22 16:52:41,"Analysts fell to the sidelines weighing in on AbbVie (ABBV) and Moderna (MRNA) with neutral ratings, indicating that the experts are neither bullish nor bearish on the stocks. UBS analyst Michael Yee maintained a Hold rating on AbbVie on June 19 and set a price target of $230.00. The company’s shares closed last Thursday at $216.49, close to its 52-week high of $218.66. According to TipRanks.com, Yee is a 2-star analyst with an average return of  0.5% and a 44.0% success rate. Yee covers the Healthcare sector, focusing on stocks such as ALX Oncology Holdings, Olema Pharmaceuticals, and Bristol-Myers Squibb. ;'> AbbVie has an analyst consensus of Strong Buy, with a price target consensus of $254.71, which is a 15.1% upside from current levels. In a report issued on June 9, Bernstein also maintained a Hold rating on the stock. In a report issued on June 18, Terence Flynn from Morgan Stanley maintained a Hold rating on Moderna, with a price target of $33.00. The company’s shares closed last Thursday at $63.96. According to TipRanks.com, Flynn is a 5-star analyst with an average return of  10.4% and a 58.8% success rate. Flynn covers the Healthcare sector, focusing on stocks such as Vertex Pharmaceuticals, Intellia Therapeutics, and Prime Medicine, Inc. ;'> Moderna has an analyst consensus of Hold, with a price target consensus of $44.84, implying a -29.9% downside from current levels. In a report issued on June 3, Barclays also maintained a Hold rating on the stock with a $48.00 price target. All market data (will open in new tab) is provided by Barchart Solutions. Copyright © 2026. Information is provided 'as is' and solely for informational purposes, not for trading purposes or advice. For exchange delays and terms of use, please read disclaimer (will open in new tab). © Copyright 2026 The Globe and Mail Inc. All rights reserved.",https://www.theglobeandmail.com/investing/markets/stocks/MRNA/pressreleases/2586361/analysts-offer-insights-on-healthcare-companies-abbvie-abbv-and-moderna-mrna/
